"Reported At (US/Eastern)"	"Reported At (US/Pacific)"	"Recieved At (Etc/UTC)"	"Latitude"	"Longitude"	"Location Name"	"Speed"	"0: GPS Odo (m)"	"1: Batt Volt (mV)"	"2: Idle Time (s)"	"4: In Motion Time (s)"	"5: Engine Runtime (s)"
"2013-10-20T16:05:13-04:00"	"2013-10-20T13:05:13-07:00"	"2013-10-20T20:06:39+00:00"	"35.1456041"	"-103.1862743"	"Interstate 40, San Jon, US-NM, 88411, US"	"129.429"	"4446889"	"14105"	"24168"	"116018"	"140190"
"2013-10-20T16:05:24-04:00"	"2013-10-20T13:05:24-07:00"	"2013-10-20T20:06:39+00:00"	"35.1436751"	"-103.191917"	"Interstate 40, San Jon, US-NM, 88411, US"	"92.5644"	"4447454"	"14044"	"24168"	"116029"	"140201"
"2013-10-20T16:05:34-04:00"	"2013-10-20T13:05:34-07:00"	"2013-10-20T20:06:39+00:00"	"35.1423458"	"-103.1957863"	"I-40, San Jon, US-NM, 88411, US"	"81.1337"	"4447838"	"14044"	"24168"	"116039"	"140211"
"2013-10-20T16:05:47-04:00"	"2013-10-20T13:05:47-07:00"	"2013-10-20T20:06:44+00:00"	"35.1405536"	"-103.2010065"	"Interstate 40, San Jon, US-NM, 88411, US"	"103.145"	"4448349"	"14014"	"24168"	"116052"	"140224"
"2013-10-20T16:05:58-04:00"	"2013-10-20T13:05:58-07:00"	"2013-10-20T20:06:45+00:00"	"35.138574"	"-103.2067791"	"I-40, San Jon, US-NM, 88411, US"	"126.007"	"4448915"	"13953"	"24168"	"116063"	"140235"
"2013-10-20T16:06:09-04:00"	"2013-10-20T13:06:09-07:00"	"2013-10-20T20:06:45+00:00"	"35.1363533"	"-103.2132575"	"Interstate 40, San Jon, US-NM, 88411, US"	"131.778"	"4449553"	"14014"	"24168"	"116074"	"140246"
"2013-10-20T16:06:20-04:00"	"2013-10-20T13:06:20-07:00"	"2013-10-20T20:06:46+00:00"	"35.134119"	"-103.219756"	"Interstate 40, San Jon, US-NM, 88411, US"	"130.48"	"4450195"	"14014"	"24168"	"116085"	"140257"
"2013-10-20T16:06:31-04:00"	"2013-10-20T13:06:31-07:00"	"2013-10-20T20:06:46+00:00"	"35.1319685"	"-103.225969"	"Interstate 40, San Jon, US-NM, 88411, US"	"116.925"	"4450812"	"13984"	"24168"	"116096"	"140268"
"2013-10-20T16:06:42-04:00"	"2013-10-20T13:06:42-07:00"	"2013-10-20T20:06:46+00:00"	"35.1299238"	"-103.2310655"	"Interstate 40, San Jon, US-NM, 88411, US"	"89.4103"	"4451334"	"14014"	"24168"	"116107"	"140279"
"2013-10-20T16:06:52-04:00"	"2013-10-20T13:06:52-07:00"	"2013-10-20T20:06:53+00:00"	"35.1284308"	"-103.2343308"	"Interstate 40, San Jon, US-NM, 88411, US"	"70.5753"	"4451679"	"14014"	"24168"	"116117"	"140289"
"2013-10-20T16:07:07-04:00"	"2013-10-20T13:07:07-07:00"	"2013-10-20T20:07:18+00:00"	"35.1260146"	"-103.239669"	"I-40, San Jon, US-NM, 88411, US"	"100.103"	"4452228"	"14014"	"24168"	"116132"	"140304"
"2013-10-20T16:07:18-04:00"	"2013-10-20T13:07:18-07:00"	"2013-10-20T20:07:19+00:00"	"35.1239611"	"-103.2449491"	"Interstate 40, San Jon, US-NM, 88411, US"	"114.934"	"4452757"	"13953"	"24168"	"116143"	"140315"
"2013-10-20T16:07:29-04:00"	"2013-10-20T13:07:29-07:00"	"2013-10-20T20:07:37+00:00"	"35.1221418"	"-103.2507573"	"Interstate 40, San Jon, US-NM, 88411, US"	"108.737"	"4453325"	"13953"	"24168"	"116154"	"140326"
"2013-10-20T16:07:40-04:00"	"2013-10-20T13:07:40-07:00"	"2013-10-20T20:07:44+00:00"	"35.1206591"	"-103.2558915"	"I-40, San Jon, US-NM, 88411, US"	"88.1577"	"4453824"	"13953"	"24168"	"116165"	"140337"
"2013-10-20T16:07:50-04:00"	"2013-10-20T13:07:50-07:00"	"2013-10-20T20:07:57+00:00"	"35.1196651"	"-103.2593661"	"I-40, San Jon, US-NM, 88411, US"	"71.5149"	"4454163"	"14014"	"24168"	"116175"	"140347"
"2013-10-20T16:08:31-04:00"	"2013-10-20T13:08:31-07:00"	"2013-10-20T20:08:36+00:00"	"35.115431"	"-103.2740945"	"I-40, San Jon, US-NM, 88411, US"	"101.892"	"4455578"	"14044"	"24168"	"116216"	"140388"
"2013-10-20T16:08:42-04:00"	"2013-10-20T13:08:42-07:00"	"2013-10-20T20:08:45+00:00"	"35.1139103"	"-103.2798231"	"I-40, San Jon, US-NM, 88411, US"	"114.576"	"4456124"	"14014"	"24168"	"116227"	"140399"
"2013-10-20T16:08:53-04:00"	"2013-10-20T13:08:53-07:00"	"2013-10-20T20:09:07+00:00"	"35.113024"	"-103.2860088"	"I-40, San Jon, US-NM, 88411, US"	"118.916"	"4456697"	"13984"	"24168"	"116238"	"140410"
"2013-10-20T16:09:04-04:00"	"2013-10-20T13:09:04-07:00"	"2013-10-20T20:09:08+00:00"	"35.112869"	"-103.2920418"	"Interstate 40, San Jon, US-NM, 88411, US"	"106.187"	"4457250"	"13984"	"24168"	"116249"	"140421"
"2013-10-20T16:09:15-04:00"	"2013-10-20T13:09:15-07:00"	"2013-10-20T20:09:27+00:00"	"35.1127681"	"-103.2974198"	"Interstate 40, San Jon, US-NM, 88411, US"	"94.7566"	"4457742"	"14014"	"24168"	"116260"	"140432"
"2013-10-20T16:09:25-04:00"	"2013-10-20T13:09:25-07:00"	"2013-10-20T20:09:27+00:00"	"35.112705"	"-103.3017773"	"I-40, San Jon, US-NM, 88434, US"	"84.6904"	"4458142"	"14014"	"24168"	"116270"	"140442"
"2013-10-20T16:09:39-04:00"	"2013-10-20T13:09:39-07:00"	"2013-10-20T20:09:44+00:00"	"35.1126185"	"-103.30785"	"Interstate 40, San Jon, US-NM, 88434, US"	"95.2487"	"4458694"	"14044"	"24168"	"116284"	"140456"
"2013-10-20T16:09:50-04:00"	"2013-10-20T13:09:50-07:00"	"2013-10-20T20:09:53+00:00"	"35.112525"	"-103.3132921"	"Interstate 40, San Jon, US-NM, 88434, US"	"104.308"	"4459188"	"14014"	"24168"	"116295"	"140467"
"2013-10-20T16:10:01-04:00"	"2013-10-20T13:10:01-07:00"	"2013-10-20T20:10:13+00:00"	"35.1124436"	"-103.3188515"	"Interstate 40, San Jon, US-NM, 88434, US"	"100.528"	"4459696"	"13984"	"24168"	"116306"	"140478"
"2013-10-20T16:10:12-04:00"	"2013-10-20T13:10:12-07:00"	"2013-10-20T20:10:14+00:00"	"35.1123613"	"-103.3241096"	"Interstate 40, San Jon, US-NM, 88434, US"	"96.3672"	"4460176"	"14014"	"24168"	"116317"	"140489"
"2013-10-20T16:10:22-04:00"	"2013-10-20T13:10:22-07:00"	"2013-10-20T20:10:26+00:00"	"35.112329"	"-103.3285138"	"Interstate 40, San Jon, US-NM, 88434, US"	"81.6929"	"4460580"	"14014"	"24168"	"116327"	"140499"
"2013-10-20T16:10:32-04:00"	"2013-10-20T13:10:32-07:00"	"2013-10-20T20:10:33+00:00"	"35.1122305"	"-103.3328325"	"Interstate 40, San Jon, US-NM, 88434, US"	"91.8262"	"4460972"	"14044"	"24168"	"116337"	"140509"
"2013-10-20T16:10:43-04:00"	"2013-10-20T13:10:43-07:00"	"2013-10-20T20:10:56+00:00"	"35.1121758"	"-103.3379301"	"Interstate 40, San Jon, US-NM, 88434, US"	"100.148"	"4461435"	"13953"	"24168"	"116348"	"140520"
"2013-10-20T16:10:43-04:00"	"2013-10-20T13:10:43-07:00"	"2013-10-20T20:10:56+00:00"	"35.1121758"	"-103.3379301"	"Interstate 40, San Jon, US-NM, 88434, US"	"100.148"	"4461435"	"13953"	"24168"	"116348"	"140520"
"2013-10-20T16:10:54-04:00"	"2013-10-20T13:10:54-07:00"	"2013-10-20T20:10:57+00:00"	"35.1120576"	"-103.3437248"	"Interstate 40, San Jon, US-NM, 88434, US"	"119.542"	"4461959"	"14014"	"24168"	"116359"	"140531"
"2013-10-20T16:11:05-04:00"	"2013-10-20T13:11:05-07:00"	"2013-10-20T20:11:07+00:00"	"35.1119511"	"-103.350478"	"Interstate 40, San Jon, US-NM, 88434, US"	"121.645"	"4462575"	"13923"	"24168"	"116370"	"140542"
"2013-10-20T16:11:16-04:00"	"2013-10-20T13:11:16-07:00"	"2013-10-20T20:11:25+00:00"	"35.1123923"	"-103.3565183"	"Interstate 40, San Jon, US-NM, 88434, US"	"115.381"	"4463130"	"14014"	"24168"	"116381"	"140553"
"2013-10-20T16:11:27-04:00"	"2013-10-20T13:11:27-07:00"	"2013-10-20T20:11:32+00:00"	"35.1144841"	"-103.3628353"	"Interstate 40, San Jon, US-NM, 88434, US"	"135.379"	"4463747"	"13953"	"24168"	"116392"	"140564"
"2013-10-20T16:11:38-04:00"	"2013-10-20T13:11:38-07:00"	"2013-10-20T20:11:49+00:00"	"35.1172238"	"-103.3695705"	"Interstate 40, San Jon, US-NM, 88434, US"	"144.886"	"4464430"	"14044"	"24168"	"116403"	"140575"
"2013-10-20T16:11:49-04:00"	"2013-10-20T13:11:49-07:00"	"2013-10-20T20:11:55+00:00"	"35.1201818"	"-103.3768045"	"Interstate 40, San Jon, US-NM, 88434, US"	"153.275"	"4465165"	"13984"	"24168"	"116414"	"140586"
"2013-10-20T16:12:11-04:00"	"2013-10-20T13:12:11-07:00"	"2013-10-20T20:12:36+00:00"	"35.1261216"	"-103.3913285"	"Interstate 40, San Jon, US-NM, 88434, US"	"136.073"	"4466656"	"14014"	"24168"	"116436"	"140608"
"2013-10-20T16:12:11-04:00"	"2013-10-20T13:12:11-07:00"	"2013-10-20T20:12:36+00:00"	"35.1261216"	"-103.3913285"	"Interstate 40, San Jon, US-NM, 88434, US"	"136.073"	"4466656"	"14014"	"24168"	"116436"	"140608"
"2013-10-20T16:12:11-04:00"	"2013-10-20T13:12:11-07:00"	"2013-10-20T20:12:36+00:00"	"35.1261216"	"-103.3913285"	"Interstate 40, San Jon, US-NM, 88434, US"	"136.073"	"4466656"	"14014"	"24168"	"116436"	"140608"
"2013-10-20T16:12:22-04:00"	"2013-10-20T13:12:22-07:00"	"2013-10-20T20:12:36+00:00"	"35.1288313"	"-103.3979498"	"Interstate 40, San Jon, US-NM, 88434, US"	"141.531"	"4467329"	"14014"	"24168"	"116447"	"140619"
"2013-10-20T16:12:33-04:00"	"2013-10-20T13:12:33-07:00"	"2013-10-20T20:12:37+00:00"	"35.131748"	"-103.4050615"	"Interstate 40, San Jon, US-NM, 88434, US"	"153.029"	"4468050"	"13923"	"24168"	"116458"	"140630"
"2013-10-20T16:12:44-04:00"	"2013-10-20T13:12:44-07:00"	"2013-10-20T20:13:13+00:00"	"35.1348085"	"-103.4125556"	"I-40, San Jon, US-NM, 88434, US"	"155.266"	"4468813"	"13984"	"24168"	"116469"	"140641"
"2013-10-20T16:12:44-04:00"	"2013-10-20T13:12:44-07:00"	"2013-10-20T20:13:13+00:00"	"35.1348085"	"-103.4125556"	"I-40, San Jon, US-NM, 88434, US"	"155.266"	"4468813"	"13984"	"24168"	"116469"	"140641"
"2013-10-20T16:12:44-04:00"	"2013-10-20T13:12:44-07:00"	"2013-10-20T20:13:13+00:00"	"35.1348085"	"-103.4125556"	"I-40, San Jon, US-NM, 88434, US"	"155.266"	"4468813"	"13984"	"24168"	"116469"	"140641"
"2013-10-20T16:12:55-04:00"	"2013-10-20T13:12:55-07:00"	"2013-10-20T20:13:13+00:00"	"35.1378533"	"-103.4200038"	"Interstate 40, San Jon, US-NM, 88434, US"	"154.595"	"4469571"	"14014"	"24168"	"116480"	"140652"
"2013-10-20T16:13:06-04:00"	"2013-10-20T13:13:06-07:00"	"2013-10-20T20:13:13+00:00"	"35.1409323"	"-103.4275451"	"Interstate 40, San Jon, US-NM, 88434, US"	"153.789"	"4470338"	"13953"	"24168"	"116491"	"140663"
"2013-10-20T16:13:17-04:00"	"2013-10-20T13:13:17-07:00"	"2013-10-20T20:13:22+00:00"	"35.1437431"	"-103.4344278"	"Interstate 40, San Jon, US-NM, 88434, US"	"133.456"	"4471043"	"13984"	"24168"	"116502"	"140674"
"2013-10-20T16:13:28-04:00"	"2013-10-20T13:13:28-07:00"	"2013-10-20T20:13:36+00:00"	"35.1462546"	"-103.4405593"	"Interstate 40, San Jon, US-NM, 88434, US"	"119.855"	"4471669"	"13953"	"24168"	"116513"	"140685"
"2013-10-20T16:13:39-04:00"	"2013-10-20T13:13:39-07:00"	"2013-10-20T20:13:44+00:00"	"35.1495986"	"-103.4457258"	"Interstate 40, San Jon, US-NM, 88434, US"	"129.049"	"4472270"	"14044"	"24168"	"116524"	"140696"
